start	end	text
0	24000	Willkommen bei FFM Radio, mit mir dem wunderschönen Moderator MC Sid und dem noch schöneren DJ Todd!
24000	31000	Meine Träumen! Wir haben wieder ein fantastisches FFM Radio!
31000	35000	Wir haben wieder fantastische Gäste, alles wunderbar!
35000	40000	Und wir sind live im FFM Radio Studio!
40000	45000	Und wir waren total überbegeistert!
45000	55000	Ja! Wir haben so viel Spaß heute! Wir haben ein Programm, das wird euch auseinander zerfetzen!
55000	59000	Nein, er ist nicht auf Drogen, obwohl das jeder denkt! Wirklich jeder!
59000	71000	Wir werden heute ein voll krasses, super coolen Philosophentreff machen und neue FFM-Musik spielen!
71000	74000	Geboren als Drogenkind.
74000	79000	So, nun das nächste FFM-Lied!
79000	86000	Also ich kann leider nicht so schreien, weil meine Stimme ist ein bisschen geschädigt, weil das letzte Mal in Gold Saucer hat zwar sehr viel Spaß gemacht, aber...
86000	88000	Ist doch total egal!
88000	90000	Ich habe mich ein bisschen erkältet.
90000	98000	So, nun ein FFM-Lied von Final Fantasy von Nobunomatsu!
98000	102000	Aufmerksame Hörer merken, er schreit immer!
102000	107000	So, nun gehts bis weiter! Viel Spaß!
107000	109000	Viel Spaß!
118000	120000	Viel Spaß!
148000	150000	Viel Spaß!
150000	152000	Viel Spaß!
152000	154000	Viel Spaß!
154000	156000	Viel Spaß!
156000	158000	Viel Spaß!
158000	160000	Viel Spaß!
160000	162000	Viel Spaß!
162000	164000	Viel Spaß!
164000	166000	Viel Spaß!
166000	168000	Viel Spaß!
168000	170000	Viel Spaß!
170000	172000	Viel Spaß!
172000	174000	Viel Spaß!
174000	176000	Viel Spaß!
176000	178000	Viel Spaß!
178000	180000	Viel Spaß!
180000	182000	Viel Spaß!
182000	184000	Viel Spaß!
184000	186000	Viel Spaß!
186000	188000	Viel Spaß!
188000	190000	Viel Spaß!
190000	192000	Viel Spaß!
192000	194000	Viel Spaß!
194000	196000	Viel Spaß!
196000	198000	Viel Spaß!
198000	200000	Viel Spaß!
200000	202000	Viel Spaß!
202000	204000	Viel Spaß!
204000	206000	Viel Spaß!
206000	208000	Viel Spaß!
208000	210000	Viel Spaß!
210000	212000	Viel Spaß!
212000	214000	Viel Spaß!
214000	216000	Viel Spaß!
216000	218000	Viel Spaß!
218000	220000	Viel Spaß!
220000	222000	Viel Spaß!
222000	224000	Viel Spaß!
224000	226000	Viel Spaß!
226000	228000	Viel Spaß!
228000	230000	Viel Spaß!
232000	234000	Viel Spaß!
234000	236000	Viel Spaß!
236000	238000	Viel Spaß!
238000	240000	Viel Spaß!
240000	242000	Viel Spaß!
242000	244000	Viel Spaß!
244000	246000	Viel Spaß!
246000	248000	Viel Spaß!
248000	250000	Viel Spaß!
250000	252000	Viel Spaß!
252000	254000	Viel Spaß!
254000	256000	Viel Spaß!
256000	258000	Viel Spaß!
258000	260000	Viel Spaß!
260000	262000	Viel Spaß!
262000	264000	Viel Spaß!
264000	266000	Viel Spaß!
266000	268000	Viel Spaß!
268000	270000	Viel Spaß!
270000	272000	Viel Spaß!
274000	276000	Viel Spaß!
276000	278000	Viel Spaß!
278000	280000	Viel玩!
280000	282000	Viel Spaß!
282000	284000	Viel Spaß!
284000	286000	Viel Spaß!
288000	290000	Viel Spaß!
290000	311480	so willkommen wieder zurück zu fm7 zum glück hat sich DJ Dawn ein bisschen abgeregt
311480	317560	ja ich hatte ein paar innerliche aggressionen die ich erstmal auslassen musste aber jetzt geht
317560	325000	es mir wieder besser und ich bin bereit hier wieder fm radio ein bisschen mit zu arbeiten
325000	328880	und ich hoffe und ich bete dass das ein anhaltender zustand sein wird
328880	337080	beten ist der richtige punkt ja apropos punkt macht doch ein punkt damit ich sagen kann was
337080	349200	das für ein lied war und zwar das ff6 team das f6 bettel von dem album the black mage das
349200	364120	ff6 bettel team okay gut so nun kommen wir zum richtigen punkt wir haben nämlich ein kleines
364120	371320	experiment grandiose überleitung grandiose überleitung mein freund
371320	382480	ein kleines happening vorbereitet ein event ein special fm radio event ja freude freude freude
