start	end	text
0	8400	Welcome to FFM Radio, the Fantasies with you, at the Chocoboo 2.
8400	13600	Willkommen beim zweiten Final Fantasy Radio, FFM 2.
13600	19200	Ich bin DJ Don, ich bin wieder dabei und bin voll happy wieder hier zu sein.
19200	22600	Neben mir ist mein Partner MC, MC Sitz.
22600	28600	Und wir sind richtig glücklich, denn unsere erste Folge ist richtig gut bei den Fans angekommen.
29000	30600	Besonders bei einem.
30600	36000	Ja, aber egal, los geht's, wir haben wieder eine Menge Final Fantasy.
36000	43000	An dieser Stelle wollen wir auch auf unsere neue Website hinwerfen www.ffmradio.de.vu.
43000	45600	Ganz genau, MC Sitz.
45600	50400	Aber jetzt möchten wir noch schon mal ein Final Fantasy Lied spielen,
50400	56000	weil wir sind ja ein Final Fantasy Radio und wir wollen ganz viele Final Fantasy Lieder spielen.
56000	58400	Ja, stimmt.
58400	64800	Und so stimmen wir uns mit einem schönen Song aus der Anime-Serie und so mit dem Intro-Song ein.
64800	68600	Ja, Over the Fantasy, los geht's.
86000	96000	Und so stimmen wir uns mit einem schönen Song aus der Anime-Serie und so mit dem Intro-Song aus der Anime-Serie und so mit dem Intro-Song aus der Anime-Serie und so mit dem Intro-Song aus der Anime-Serie.
116000	121000	Und so stimmen wir uns mit einem schönen Song aus der Anime.
146000	153000	Und so stimmen wir uns mit einem schönen Song aus der Anime.
176000	186000	Und so stimmen wir uns mit einem schönen Song aus der Anime.
206000	216000	Und so stimmen wir uns mit einem schönen Song aus der Anime.
236000	242000	Und so stimmen wir uns mit einem schönen Song aus der Anime.
266000	276000	Und so stimmen wir uns mit einem schönen Song aus der Anime.
296000	306000	Und so stimmen wir uns mit einem schönen Song aus der Anime.
326000	336000	Und so stimmen wir uns mit einem schönen Song aus der Anime.
357000	366000	Und so stimmen wir uns mit einem schönen Song aus der Anime.
366000	376000	Und so stimmen wir uns mit einem schönen Song aus der Anime.
376000	386000	Und so stimmen wir uns mit einem schönen Song aus der Anime.
407000	414000	Ich finde, man sollte gegenüber Chocobo, Chocobo erben
414000	420000	und wirklich jemanden, der damit zu tun hat, etwas Respekt zeigen, liebe Moderatoren.
420000	423000	Ja, ja, stimmt schon.
423000	431000	Aber wir wollen jetzt erstmal anstoßen, weil es gibt eine große Chocobo-Farmt-Tradition.
431000	434000	Im Becken, ich habe schon ein bisschen zu viel gedruckt.
434000	439000	Ein Smirnoff-Eis zusammen anzustoßen. Also Prost!
439000	443000	Prost, Mr. Schleichwerb.
443000	447000	Smirnoff schmeckt gut.
447000	451000	Was für ein Geschmack.
451000	454000	Und du wächst überhaupt der ganzen Set?
454000	457000	Ja, Chocobo-Farm, weil ich habe auch nochmal eine Frage.
457000	460000	Ihre Mutter war ein Chocobo, ja.
460000	464000	Was waren das für ein Chocobo? War das ein blauer, gelber, goldener?
464000	468000	Also meine Mutter, die war so wunderschön.
468000	476000	Ich hatte grüne und blaue Federn auf dem Bauch, wo ich als Kind immer schön die Wärme meiner Mama genoss.
476000	480000	Hatte sie schwarze Haare, richtig.
480000	484000	Und nun ja, sie war eine wundervolle Chocobo-Röhne.
485000	487000	Interessant.
487000	490000	Gut, willst du noch was Leckeres fragen?
490000	497000	Ja, wenn sie halb Chocobo sind, wie gestaltet sich das in ihrem Alltag?
497000	501000	Ja, nee, ich verhoffe, dass...
501000	509000	Ja, ich bin einfach da und...
509000	513000	Ich brauche ihn nicht peinlich zu sein, so sie kann ja wirklich alles sagen.
513000	520000	Die Welt ist doch voll von absonderlichen Persönlichkeiten und ich denke,
520000	528000	Ja, Chocobo-Farma zu sein und Steiljunge ist doch das Wichtigste.
528000	531000	Ja, ich finde gut, wie sie damit umgehen, also wirklich gut.
532000	536000	Ja, gut, ich würde sagen, wir möchten mal wieder Schluss machen
536000	539000	und hören uns eine weitere schöne Melodie an.
539000	542000	Hast du schon was auf Lager City?
542000	545000	Naja, wo wir als Letztes ein feiner Fantasy-Lied gespielt haben,
545000	549000	können wir jetzt wieder eine schöne Melodie spielen,
549000	552000	wie sie die Menschen da draußen gerne hören.
552000	555000	Was von Superstars?
555000	559000	Nein, bloß nicht.
560000	563000	Lasst euch einfach überraschen.
563000	566000	Okay, bis dann, viel Spaß.
589000	598000	Dann in the girl is singing songs to me beneath the marquee overload.
620000	622000	The way that we play soft town,
622000	624000	look back,
624000	626000	rip cake,
626000	628000	soft tail.
628000	631000	Standing in line to see the show tonight
631000	634000	and never lie down,
634000	636000	heavy glow.
636000	641000	By the way I tried to say I'd be there,
641000	644000	waiting for you.
644000	651000	Low, low, low, low, low, low, low, low, low, low, low, low, low.
651000	653000	Last time,
653000	655000	don't think,
655000	657000	watch out,
657000	659000	grip it.
659000	661000	Kiss that dick, I know you want the whole one,
661000	663000	not turn straight, but I'm about to blow one,
663000	665000	fight that mic, I know you never stole one,
665000	668000	cause that light in the story, so I don't want to solve it.
668000	670000	Mean line,
670000	672000	cashback,
672000	674000	hard top.
674000	677000	Standing in line to see the show tonight
677000	680000	and never lie down,
680000	682000	heavy glow.
682000	688000	By the way I tried to say I'd be there,
688000	690000	waiting for you.
690000	696000	Dann in the girl is singing songs to me beneath the marquee
696000	698000	overload.
698000	704000	By the way I tried to say I'd be there,
704000	707000	waiting for you.
729000	733000	Standing in line to see the show tonight
733000	735000	and never lie down,
735000	737000	heavy glow.
737000	742000	By the way I tried to say I'd be there,
742000	745000	waiting for you.
745000	750000	Dann in the girl is singing songs to me beneath the marquee
750000	752000	of a soul.
752000	757000	By the way I tried to say I know you,
758000	760000	from before.
760000	763000	Standing in line to see the show tonight
763000	765000	and never lie down,
765000	767000	heavy glow.
767000	773000	By the way I tried to say I'd be there,
773000	776000	waiting for you.
778000	782000	Welcome to FFM Radio,
782000	784000	the Fantasies with you
784000	786000	at the Chocopo 2.
786000	788000	Hallo alle zusammen,
788000	790000	ich bin wieder Heidegger,
790000	792000	ich haue mir eine neue Idee ausgedacht.
792000	796000	Heute machen wir Mitka sucht den Shinra Star
796000	799000	und da suchen wir den Boston aus ganz Mitka.
799000	802000	Wir suchen das Musiktalent überhaupt,
802000	805000	dass wir gegen andere Städte antreten lassen können,
805000	809000	denn wir wollen jetzt den Besten aus Mitka suchen.
809000	812000	Der Beste, alle sollen sich melden,
812000	814000	um den Besten zu werden.
