start	end	text
0	8000	Willkommen zu FFM Radio, The Fantasy's with you, and Chocobo too.
8000	13000	Willkommen zurück, wir haben sie vermisst.
13000	25000	Hallo Fans von Final Fantasy, wir sind das sechste, das bereits sechste Radio von Final Fantasy Radio, FFM Radio, könnte man auch sagen, wenn man wollte.
25000	32000	Erstens brauchst du nicht so zu würdeln, und zweitens sind wir nicht das Radio, sondern wir machen es, wir sind schon beim sechsten, äh, sechsten Teil.
32000	33000	Sechsten.
33000	35000	Wir werden gewähren beim siebten, aber es ist heftig.
35000	40000	Schon klar, ich bin DJ Don, und neben mir ist mein unheimlich hübscher.
40000	41000	Wunderhübscher.
41000	42000	Netter.
42000	43000	Supernetter.
43000	44000	Eingebildeter.
44000	45000	Häuflicher.
45000	46000	Moderator.
46000	47000	Partner.
47000	48000	M.C.C.
48000	53000	Wir wussten es von Anfang an.
53000	56000	Und wir sind hier live an Gold Saucer.
56000	65000	Natürlich, Gold Saucer ist wieder im Gespräch seit der Neueröffnung, und es sind zahlreiche Attraktionen dazugekommen.
65000	70000	Neue Attraktionen, wir wurden live von dem, unserem Präsidenten von Gold Saucer eingeladen.
70000	71000	Ja Präsidenten.
71000	81000	Naja, dem Leiter von Gold Saucer eingeladen, hier dieses neue Gold Saucer zu bewundern und darüber Werbung zu machen im Radio, kann man so sagen.
81000	86000	Naja, DJ Don hat eigentlich nur angenommen, weil es Freikarten gab und nichts kostet.
86000	88000	Naja, ihr könnt es euch ja denken.
88000	89000	Gut, was?
90000	95000	Ja, und ich glaube, immer wenn was umsonst ist, er ist da.
95000	101000	Also wir warten jetzt hier schon auf den Leiter, den Präsidenten von Gold Saucer, dem neuen Gold Saucer.
101000	106000	Ja, und warum ist der eigentlich so unpünktlich? Warum warten wir eigentlich?
106000	110000	Wir können doch einfach schon mal reingehen und schon mal was fahren und so.
113000	121000	Weißt du was, wir gehen jetzt rein und wir machen jetzt das nächste Lied und dann sehen wir uns wieder, wenn wir soweit sind.
122000	123000	Ich bin für Achterbahn.
124000	128000	Ne, ich wäre lieber so für so ein schönes Spiegelkabinett, sowas lustiges.
128000	130000	Spielkabinett, geht auf die Kirne.
130000	134000	Also okay, wir sehen uns gleich wieder nach dem nächsten Lied und viel Spaß.
135000	137000	Viel Spaß, das hab ich schon dauernd gesagt.
137000	139000	Lass uns was Neues einhalten.
140000	142000	Freude sei mit euch.
143000	145000	Ach, das ist zu, zu, zu lasch.
146000	153000	Möge euch das nächste Lied zu Munde geführt werden wie ein süßer Apfel, der in der Sonne gart.
154000	157000	Also ich höre mit den Ohren, nicht mit dem Mund.
159000	160000	Bis gleich.
164000	165000	Das ist das nächste Lied.
165000	166000	Das ist das nächste Lied.
166000	167000	Das ist das nächste Lied.
167000	168000	Das ist das nächste Lied.
168000	169000	Das ist das nächste Lied.
169000	170000	Das ist das nächste Lied.
170000	171000	Das ist das nächste Lied.
171000	172000	Das ist das nächste Lied.
172000	173000	Das ist das nächste Lied.
173000	174000	Das ist das nächste Lied.
174000	175000	Das ist das nächste Lied.
175000	177000	Das ist das nächste Lied.
205000	206000	Das ist das nächste Lied.
206000	207000	Das ist das nächste Lied.
207000	208000	Das ist das nächste Lied.
208000	209000	Das ist das nächste Lied.
209000	210000	Das ist das nächste Lied.
210000	211000	Das ist das nächste Lied.
211000	212000	Das ist das nächste Lied.
212000	213000	Das ist das nächste Lied.
213000	214000	Das ist das nächste Lied.
214000	215000	Das ist das nächste Lied.
215000	216000	Das ist das nächste Lied.
216000	217000	Das ist das nächste Lied.
217000	218000	Das ist das nächste Lied.
218000	219000	Das ist das nächste Lied.
219000	220000	Das ist das nächste Lied.
220000	221000	Das ist das nächste Lied.
221000	222000	Das ist das nächste Lied.
222000	223000	Das ist das nächste Lied.
223000	224000	Das ist das nächste Lied.
224000	225000	Das ist das nächste Lied.
225000	226000	Das ist das nächste Lied.
226000	227000	Das ist das nächste Lied.
227000	228000	Das ist das nächste Lied.
228000	229000	Das ist das nächste Lied.
229000	230000	Das ist das nächste Lied.
230000	231000	Das ist das nächste Lied.
231000	232000	Das ist das nächste Lied.
232000	233000	Das ist das nächste Lied.
233000	234000	Das ist das nächste Lied.
234000	235000	Das ist das nächste Lied.
235000	236000	Das ist das nächste Lied.
236000	237000	Das ist das nächste Lied.
237000	238000	Das ist das nächste Lied.
238000	239000	Das ist das nächste Lied.
239000	240000	Das ist das nächste Lied.
240000	261000	Das ist das nächste Lied.
261000	289000	Das ist das nächste Lied.
289000	316000	Das ist das nächste Lied.
316000	344000	Das ist das nächste Lied.
344000	373000	Das ist das nächste Lied.
373000	401000	Das ist das nächste Lied.
401000	428000	Das ist das nächste Lied.
428000	429000	Das ist das nächste Lied.
429000	430000	Das ist das nächste Lied.
430000	431000	Das ist das nächste Lied.
431000	432000	Das ist das nächste Lied.
432000	433000	Das ist das nächste Lied.
433000	434000	Das ist das nächste Lied.
434000	435000	Das ist das nächste Lied.
435000	436000	Das ist das nächste Lied.
436000	437000	Das ist das nächste Lied.
437000	438000	Das ist das nächste Lied.
438000	439000	Das ist das nächste Lied.
439000	440000	Das ist das nächste Lied.
440000	441000	Das ist das nächste Lied.
441000	442000	Das ist das nächste Lied.
442000	443000	Das ist das nächste Lied.
443000	444000	Das ist das nächste Lied.
