start	end	text
0	11040	Gut, dass du wieder da bist, es sind nämlich just unsere Getränke eingetragen.
11040	12040	Just?
12040	15040	Ja, es sind just unsere Getränke eingetragen.
15040	18040	Oh, cool, danke.
18040	21040	Prost, DJ Don!
21040	22040	Oh Mann.
22040	23840	Was hattest du dir nochmal bestellt?
23840	26280	Mein Cocktail heißt Burning Bahamut.
27120	31120	Passend zu meinem, ich hab nämlich den Shiva Shocker.
31120	32120	Ah, ja.
32120	37120	Ja, weißt du, als ich damals in Wutai war, das ist jetzt schon so ein paar Jahrchen her,
37120	42120	da gab's den Jaffings Feiger Sumo, der war auch nicht schlecht.
42120	47120	Also ich mein, wenn man von den Ländern weiß, heißen Sachen ja irgendwie so ein bisschen
47120	48120	anders.
48120	49120	Ja, DJ Don.
49120	50120	Ja, ich weiß.
50120	55120	Ja, ich muss jeden Abend deinen Wutai Report Audiobook hören, ich weiß das alles.
55960	63960	Das ist ja auch eine herausragende historische Zusammenfassung einer Lebenszeit.
63960	69960	Wusstest du übrigens, dass früher Cocktails, die konnte man ja nicht mit Eis machen, die
69960	71960	wurden dann nicht mit Eis gemacht.
71960	73960	Das ist ja großartig, MC-Sit.
73960	74960	Ja.
74960	78960	Lass mal austrinken, ich will endlich mal was spielen, wir sind ja nicht umsonst auf
78960	79960	einem Casino-Luftschiff.
79960	80960	Stimmt, wir sind Luftschiff, ja.
80960	83960	Wir sind ja nicht umsonst hier, wir wollen ja auch ein bisschen was erleben.
83960	84960	Party!
85800	88800	Genau, wir wollen ja ein bisschen Spaß haben.
88800	91800	Genau, ich hab total Bock auf Jagd-Hold'em-Poker.
91800	95800	Aber wollen wir nicht vorher, lass uns doch vorher noch eine kleine Runde Black Mock
95800	96800	spielen, hm?
96800	97800	Ja, ja, ja, ja.
97800	98800	Dann auf, lass losgehen.
98800	99800	Ja.
99800	100800	Hier, den letzten Stock.
100800	107800	Ah, wie schön, dass ich euch sehe, meine guten Freunde aus der FFM-Radio.
107800	108800	Sergio, ey!
108800	111800	Ah, Sergio, genau, ich wusste den kenne ich irgendwann.
111800	112800	Sergio, grüß dich.
112800	113800	Ja, grüß euch.
114640	118640	Ich freue mich, dass ihr hier seid, habt ihr schöne Cocktails mit schönem Mocki-Wodka
118640	119640	bestellt.
119640	122640	Und wie wir uns erst freuen, altes Haus.
122640	124640	Das wird ein Casino-Luftschiff.
124640	130640	Ja, ich habe mir gedacht, da jetzt meine schöne Vergnügungspark so gut läuft mit die Todeskarussell
130640	136640	und die schönen Sachen, da habe ich eine neue Sache gemacht und immer mal was Neues
136640	140640	und schon habe ich dieses Luftschiff gemacht, das ist eine wunderbare Sache.
140640	144640	Willst du uns nicht an den Black-Mock-Tisch begleiten und ein bisschen mit uns zocken?
144640	150640	Ja, eine wunderbare Idee, wir haben hier wunderschöne Attraktionen, die einamigen
150640	152640	Kaktoren und Black-Mock.
152640	155640	Wir wollten nur Black-Mock, das trifft sich gut.
155640	159640	Wir gehen mal zu den Black-Mock, weil ich wollte euch noch eine wichtige Sache sagen,
159640	161640	deshalb habe ich euch ja auch eingeladen.
161640	164640	Eine wichtige Sache.
164640	169640	Es ist wichtig, es ist äußerst bedeutend für die Zukunft von der FFM-Radio.
169640	173640	Ach so wichtig, extrem wichtig, spannend.
176640	183640	Liebe Passagiere, Kupo, das Luftschiff befindet sich zurzeit in einer Höhe von 10.000 Meter,
183640	187640	allerdings ist die Höhe stark abfallend, Kupo.
187640	192640	Aufgrund eines Motorschadens werden Sie demnächst eine Explosion zu hören bekommen,
192640	196640	bewahren Sie die Ruhe und lassen Sie keine Panik ausbrechen, Kupo.
196640	200640	Danke für Ihre Aufmerksamkeit und noch einen schönen Absturz, Kupo.
202640	204640	Eine Explosion!
208640	210640	Was ist los?
210640	212640	Ich dachte dieses Luftschiff wäre absolut sicher.
212640	217640	Absolut sicher, ja natürlich, aber ich muss jetzt nach vorne in die Steuerung.
217640	219640	Was heißt hier natürlich?
219640	221640	Was heißt hier Steuerung?
221640	224640	Bitte bleibt hier, ich bin sofort wieder da.
224640	226640	Gib mir einen Fallschirm!
226640	228640	Sid, was sollen wir denn machen?
228640	230640	Schnapp dir einen Fallschirm!
230640	232640	Wir müssen irgendeinen Fallschirm geben.
232640	234640	Fallschirme, wo gibt es denn hier Fallschirme?
234640	240640	Komm, dann bauen wir uns einen aus einem Tisch mit einem Bettlaken und noch irgendwas.
240640	244640	Schneid einen Mock die Bommel ab, die benutzen wir als Strick.
244640	246640	Ich weiß es nicht!
246640	248640	Ich doch auch nicht!
248640	250640	Die ist entgefällt!
254640	258640	In einer Zeit, wo Mocks und Chocobos ihr Unwesen treiben,
258640	262640	eine Zeit voller Monster, Mysterien und unentdeckten Schätzen,
262640	267640	regiert ein grausamer und rachsüchtiger Großkonzern, Shinra.
267640	270640	Unter seiner Herrschaft werden die Menschen abgestumpft und leer.
270640	274640	Jedliche Fantasie wird geächtet und grausam bestraft.
274640	276640	Aber da sind zwei Schirme.
276640	278640	Schirme!
278640	280640	Schirme!
280640	282640	Schirme!
282640	284640	Schirme!
284640	286640	Schirme!
286640	288640	Schirme!
288640	290640	Schirme!
290640	292640	Schirme!
292640	294640	Schirme!
294640	296640	Schirme!
296640	298640	Schirme!
298640	300640	Schirme!
300640	302640	Schirme!
302640	304640	Schirme!
304640	306640	Schirme!
306640	308640	Schirme!
308640	314640	Willkommen, liebe Zuschauer, Zuhörer, bei FFM Radio Nummer 11.
314640	316640	Hallo, äh, ja.
316640	318640	Ich kann's nicht, Donny.
318640	320640	Das hat mich alle so mitgenommen.
320640	322640	Ich kann das einfach nicht.
322640	325640	Wir sind live gestrandet hier auf einer einsamen, einsamen Insel.
325640	327640	Mit unserem Luftschiff, Casino-Luftschiff.
327640	329640	Wir waren Passagier eingeladen bei seinem Casino.
329640	332640	Er wollte, dass wir mit ihm im Mockplagg spielen,
332640	334640	aber dann ist das Luftschiff explodiert
334640	336640	und da sind wir runtergefallen.
336640	338640	Das ist ja so mit seinem...
338640	340640	Wir sind verloren!
340640	342640	Mit seinen verdammten Sachen,
342640	345640	die alle nicht funktionieren und alles dieses Zeug.
345640	347640	Äh, ja, liebe Zuschauer.
347640	349640	Noch nie, Euer!
349640	351640	Ist kein Problem, aber wir machen unsere Radiosendung
351640	354640	Wird weitergeführt, auch auf der einsamen Insel.
354640	355640	Donny?
355640	356640	Was denn?
356640	357640	Ich hab Hunger.
357640	358640	Ja, ich doch auch!
358640	360640	Komm, wir suchen uns was zu essen.
360640	361640	Aber keine Kupo-Kokonüsse.
361640	363640	Ich mag keine Kupo-Kokonüsse.
363640	365640	Du kriegst dann die Bananenbommel.
365640	366640	Hilfe!
366640	368640	Genossen!
368640	370640	Hilfe!
370640	371640	Genossen!
371640	372640	Woher ist das?
372640	373640	Überlebende!
373640	374640	Es gibt Überlebende!
374640	375640	Genossen?
375640	377640	Das kann nur Sergio sein.
377640	379640	Das ist ein Techniker.
379640	381640	Das ist bestimmt so ein Techniker.
381640	383640	Von dem Luftschiff.
383640	385640	Nimm mal diese Luftschiffplanke.
385640	386640	Füße?
386640	387640	Aufheben.
387640	388640	Da drunter kommt das Geräusch.
388640	389640	Das ist Schrottteil.
389640	391640	Ja, ich versuch's.
394640	398640	Meine Freunde, wie schön, dass ich euch noch sehen kann.
398640	400640	Das ist wirklich Sergio.
400640	404640	Ja, sind wir froh, dich zu sehen, Mensch.
404640	406640	Gut, dass du's geschafft hast.
406640	408640	Was ist denn mit deinem Bein los?
408640	410640	Wo ist denn dein Bein, Sergio?
410640	413640	Das ist jetzt nicht so wichtig.
413640	415640	Ich hab nicht mehr viel Zeit.
415640	418640	Ich muss euch noch etwas sagen.
418640	420640	Sergio, du musst durchhalten.
420640	421640	Atmen, Sergio.
421640	422640	Nein, nein, nein.
422640	423640	Nein, nein, nein.
423640	425640	Sag uns nur, was wichtig ist.
425640	426640	Nein, du schaffst es.
426640	427640	Halt durch, Kumpel.
427640	428640	Sag uns, was wichtig ist.
428640	429640	Los.
431640	432640	Kaffee.
433640	436640	Simra Verschwörungung.
439640	441640	Abonnismus.
441640	442640	Sergio.
442640	444640	Sergio, wach auf.
444640	445640	Sergio.
445640	446640	Sergio.
446640	449640	Nein.
453640	457640	Abonnismus, das gibt doch alles keinen Sinn.
457640	460640	Das gibt doch alles überhaupt keinen Sinn.
460640	462640	Was wollt ihr uns damit sagen?
462640	466640	Das ist was total Wichtiges, hat er doch gesagt, oder?
466640	468640	Meine Freunde, wir sollten uns erstmal hier auf diesen Stein
468640	470640	und setzen mit unserem tragbaren...
470640	472640	Wir müssen uns erstmal beruhigen.
472640	473640	Wir müssen uns...
473640	474640	Kajika.
474640	475640	Kajika, was denn?
475640	478640	Lass uns mit unserer tragbaren Musikbox
478640	481640	erstmal noch ein Liedchen spielen.
481640	482640	Musikbox.
482640	483640	Ja.
483640	484640	Musikbox.
484640	485640	Schön.
511640	512640	Musik.
512640	513640	Musik.
513640	514640	Musik.
514640	515640	Musik.
515640	516640	Musik.
516640	517640	Musik.
517640	518640	Musik.
518640	519640	Musik.
519640	520640	Musik.
520640	521640	Musik.
521640	522640	Musik.
522640	523640	Musik.
523640	524640	Musik.
524640	525640	Musik.
525640	526640	Musik.
526640	527640	Musik.
527640	528640	Musik.
528640	529640	Musik.
529640	530640	Musik.
530640	531640	Musik.
531640	532640	Musik.
532640	533640	Musik.
533640	534640	Musik.
534640	535640	Musik.
535640	536640	Musik.
536640	537640	Musik.
538640	540640	Musik.
542440	543880	Musik.
543880	544920	Musik.
544920	545920	Musik.
545920	546920	Musik.
546920	547920	Musik.
547920	548920	Musik.
548920	549920	Musik.
549920	550920	Musik.
550920	551920	Musik.
551920	552920	Musik.
552920	553920	Musik.
553920	554920	Musik.
554920	555920	Musik.
555920	556920	Musik.
556920	557920	Musik.
557920	558920	Musik.
558920	559920	Musik.
559920	560920	Musik.
560920	561920	Musik.
561920	562920	Musik.
562920	563920	Musik.
563920	564920	Musik.
564920	565920	Musik.
565920	566920	Musik.
566920	581920	Und das ist es, was wir machen, was wir tun, was wir tun, was wir tun, was wir tun, was wir tun, was wir tun, was wir tun, was wir tun, was wir tun, was wir tun, was wir tun, was wir tun, was wir tun, was wir tun.
581920	586920	Und das ist es, was wir tun, was wir tun.
611920	615920	Und das ist es, was wir tun.
641920	645920	Und das ist es, was wir tun, was wir tun.
671920	675920	Und das ist es, was wir tun, was wir tun.
702920	709920	Ich fühle mich schon einiges beruhigt.
709920	711920	Serges endet gültig tot.
711920	714920	Ja, sehr beruhigend. Serges tot.
714920	718920	Ja, ich wollte nur einfach mal mich nochmal versichern, dass ich noch alles weiß.
718920	721920	Wolltest du dich vergewissern, dass er auch wirklich tot ist?
721920	724920	Ja, natürlich wollte ich mich vergewissern. Ich will dich erst einmal als ein Zombie wiederauferstehen.
724920	726920	So als Zombie.
726920	727920	Ja.
727920	729920	So was kann passieren. Das habe ich oft genug im Fernsehen gesehen.
729920	732920	Wir sind jetzt schon ein bisschen gelaufen hier durch den Wald.
