start	end	text
0	8500	Welcome to FFM Radio, the fantasy is with you, and the chocobo too.
8500	11500	Willkommen beim dritten Teil von FFM Radio.
11500	13500	FFM Radio 3!
14500	20000	Mit euren schönen Lieblingsmoderatoren MC Sid und DJ Don.
20000	24000	Ja und wir haben gemerkt, dass unsere ersten zwei Teile ziemlich gut angekommen sind.
24000	28000	Der zweite hat auch sehr große, sich sehr große Beliebtheit erfreut.
28000	30000	Jaja, klar!
30000	34000	Ja und wir haben auch neue, tolle Fans gewonnen.
34000	39000	Und wir werden auch weiterhin an unserer Seite arbeiten, ffmradio.de.
39000	44000	Ich, DJ Don, lade euch auch noch einmal herzlich ein zu FFM Radio 3.
44000	47000	Ich bin glücklich wieder hier zu sein.
47000	50000	Wie ihr merkt, hatte gerade seine Softie-Phase.
50000	53000	Aber jetzt bin ich total sauer!
54000	55000	Ich mag ihn.
55000	58000	Also Leute, jetzt gibt es ein schönes Lied von...
59000	60000	Final Fantasy.
61000	62000	Lasst euch überraschen.
62000	64000	Ihr kennt es, vielleicht.
64000	65000	Naja, viel Spaß.
65000	66000	Viel Spaß.
66000	67000	Viel Spaß.
67000	68000	Viel Spaß.
68000	69000	Gebt mir das Nicker!
69000	70000	Bis dann!
85000	88000	Ich bin glücklich wieder hier zu sein.
88000	90000	Ich bin glücklich wieder hier zu sein.
90000	92000	Ich bin glücklich wieder hier zu sein.
92000	94000	Ich bin glücklich wieder hier zu sein.
94000	96000	Ich bin glücklich wieder hier zu sein.
96000	98000	Ich bin glücklich wieder hier zu sein.
98000	100000	Ich bin glücklich wieder hier zu sein.
100000	102000	Ich bin glücklich wieder hier zu sein.
102000	104000	Ich bin glücklich wieder hier zu sein.
104000	106000	Ich bin glücklich wieder hier zu sein.
106000	108000	Ich bin glücklich wieder hier zu sein.
108000	110000	Ich bin glücklich wieder hier zu sein.
110000	112000	Ich bin glücklich wieder hier zu sein.
112000	114000	Ich bin glücklich wieder hier zu sein.
114000	116000	Ich bin glücklich wieder hier zu sein.
116000	118000	Ich bin glücklich wieder hier zu sein.
118000	120000	Ich bin glücklich wieder hier zu sein.
120000	122000	Ich bin glücklich wieder hier zu sein.
122000	124000	Ich bin glücklich wieder hier zu sein.
124000	126000	Ich bin glücklich wieder hier zu sein.
126000	128000	Ich bin glücklich wieder hier zu sein.
128000	130000	Ich bin glücklich wieder hier zu sein.
130000	132000	Ich bin glücklich wieder hier zu sein.
132000	134000	Ich bin glücklich wieder hier zu sein.
134000	136000	Ich bin glücklich wieder hier zu sein.
138000	140000	Ich bin glücklich wieder hier zu sein.
140000	142000	Ich bin glücklich wieder hier zu sein.
144000	146000	Ich bin glücklich wieder hier zu sein.
146000	148000	Ich bin glücklich wieder hier zu sein.
148000	150000	Ich bin glücklich wieder hier zu sein.
150000	152000	Ich bin glücklich wieder hier zu sein.
152000	154000	Ich bin glücklich wieder hier zu sein.
154000	156000	Ich bin glücklich wieder hier zu sein.
156000	158000	Ich bin glücklich wieder hier zu sein.
158000	160000	Ich bin glücklich wieder hier zu sein.
160000	162000	Ich bin glücklich wieder hier zu sein.
162000	164000	Ich bin glücklich wieder hier zu sein.
164000	166000	Ich bin glücklich wieder hier zu sein.
166000	168000	Ich bin glücklich wieder hier zu sein.
168000	170000	Ich bin glücklich wieder hier zu sein.
170000	172000	Ich bin glücklich wieder hier zu sein.
172000	174000	Ich bin glücklich wieder hier zu sein.
174000	176000	Ich bin glücklich wieder hier zu sein.
176000	178000	Ich bin glücklich wieder hier zu sein.
178000	180000	Ich bin glücklich wieder hier zu sein.
180000	182000	Ich bin glücklich wieder hier zu sein.
182000	184000	Ich bin glücklich wieder hier zu sein.
184000	186000	Ich bin glücklich wieder hier zu sein.
186000	188000	Ich bin glücklich wieder hier zu sein.
188000	190000	Ich bin glücklich wieder hier zu sein.
