start	end	text
0	23000	Der Lebensstrom, er fließt durch die Erde, unter der Erde, durch dich, durch mich, durch
23000	32360	jeden Baum, durch jedes Tier. Erlauben Sie, dass ich mich Ihnen vorstelle. Ich bin Bugen Hagen,
32360	42440	einer der Hüter des Lebensstromes. Auf unserem Planeten Terra finden wir eine ganz besondere
42440	46000	Lebensform, ein ganz besonderer junger Mann.
53000	81440	In diesem Jungen steckt eine tief verborgene Kraft, von der er selber noch nichts weiß.
81440	83440	Ich bin Bugen Hagen, einer der Hüter des Lebensstromes.
111440	113440	Ich bin Bugen Hagen, einer der Hüter des Lebensstromes.
141440	143440	Ich bin Bugen Hagen, einer der Hüter des Lebensstromes.
171440	173440	Ich bin Bugen Hagen, einer der Hüter des Lebensstromes.
201440	203440	Ich bin Bugen Hagen, einer der Hüter des Lebensstromes.
231440	233440	Ich bin Bugen Hagen, einer der Hüter des Lebensstromes.
261440	281440	Seine Geschichte beginnt am Tag vor seinem 16. Geburtstag.
281440	291440	Endlich wieder zu Hause. In der Schule habe ich echt nichts auf die Reihe bekommen. Aber jetzt
291440	296440	bin ich endlich zu Hause und jetzt gleich ist die neue Folge von FFM Radio. Schnell das Radio
296440	300440	angemacht und coole Abenteuer mit DJ Don und MC Sid gehört.
300440	306440	Auf dem ehemaligen Sendeplatz des FFM Radios jetzt das Quentantenstadl.
311440	325440	Wenn die Queen Hunger hat, schnürgt sie ihren Hülsen ab, ist der Liebste aus dem Haus,
325440	329440	holt sie eine Packung Frösche raus.
329440	334440	Oh Mann, warum läuft denn da jetzt das Quentantenstadl? Ich will doch FFM Radio hören.
334440	338440	Papa, Papa, was ist denn mit dem Radio los? Das ist spinnend, das ist kaputt.
338440	340440	Hast du es wieder kaputtgemanft?
340440	345440	Nein, die spielen dann nur noch Quennmusik. Was ist denn mit DJ Don und MC Sid?
345440	349440	Was du an dem Unsinn gefunden hast, habe ich noch nie verstanden.
349440	354440	Aber Papa, das sind doch richtige Radiomoderatoren, die spielen Lieder, die sagen an.
354440	359440	Ich möchte doch auch mal der größte Radiomoderator auf der ganzen Welt sein.
359440	363440	Diese Flausen, die treibe ich dir schon noch aus. Du wirst Koch.
363440	367440	Aber Papa, es muss doch nicht jeder Koch sein.
367440	373440	Solange du mit deiner Zunge von meinen Tischpumps machst du gefällt, was ich dir sage.
373440	378440	Ja Papa, aber müssen wir uns jetzt noch weiter diese Quentantenmusik anhören?
378440	380440	Was ist da gehen?
380440	385440	Nein, aber Papa, ich gehe dann jetzt mal auf den Dachboden. Ich habe auch noch ganz viele Hausaufgaben zu machen.
385440	389440	Aber du verpasst doch noch die Mombacher Mampfbuben.
389440	395440	Wieso gibt es denn kein FFM Radio mehr? Ich habe mich so darauf gefreut, das ist mein einziger Lichtblick in meinem Leben.
395440	399440	FFM Radio, die Abenteuer von DJ Don und MC Sid.
399440	404440	Aber wenn es kein FFM mehr gibt, dann mache ich das selbst.
404440	409440	Genau, willkommen beim FFM Radio. Ich bin MC Sid.
409440	412440	Nee, MC Sid, der ist mal so besserwisserisch.
412440	415440	Ich bin DJ Don.
415440	417440	Nee, der ist mal so blöd.
417440	419440	Nein, genau, ich bin Jojo.
419440	424440	Ja, Schinnenreis, mein Lieblingskonzert. Nee, das ist sehr anstrengend, das lasse ich lieber.
424440	427440	Vielleicht muss ich etwas Neues.
427440	433440	So, das FFM Radio mit vielen Gästen, vielen Leuten, ganz neu, ganz frisch, mit mir.
433440	442440	Oh, ja und hier habe ich auch einen Gast. Das ist Nachtisch. Hallo Nachtisch.
443440	447440	Nachtisch ist ein kleiner Mastophant, eine aussterbende Rasse.
447440	451440	Nachtisch, nicht in das Mikro reinspruchen.
451440	455440	Nachtisch, nein, nicht in mein Ohr, das ist total eklig.
455440	457440	Nachtisch, bitte.
457440	460440	Ja, Mastophanten, sie lecken gerne, sie essen gerne.
460440	465440	Sie sind eine allzeit beliebte, strubbige, saubernde Kreatur.
465440	471440	Und da komme ich auch gleich zu einer Frage. Lieber Nachtisch, was ist denn Ihre Lieblingsspeise?
472440	475440	Nachtisch, das ist... Nein, nicht in...
475440	480440	Du sollst mir doch nicht das Holzstück wegessen, jetzt kann ich doch gar nicht mehr Radio spielen.
480440	485440	Ja, Nachtisch, ich habe dich ja trotzdem lieb. Bist ein guter Nachtisch.
485440	488440	Junge, das Essen ist fertig. Kommst du bitte runter?
488440	492440	Ja, ja, Mama, gleich, gleich, gleich. Du, ich bin hier noch beschäftigt.
492440	495440	Nein, das Essen ist jetzt fertig. Du kommst jetzt runter.
495440	497440	Ja, Mama.
502440	504440	Das Essen ist fertig.
504440	506440	Das Essen ist fertig.
506440	508440	Das Essen ist fertig.
508440	510440	Das Essen ist fertig.
510440	512440	Das Essen ist fertig.
512440	514440	Das Essen ist fertig.
514440	516440	Das Essen ist fertig.
516440	518440	Das Essen ist fertig.
518440	520440	Das Essen ist fertig.
520440	522440	Das Essen ist fertig.
522440	524440	Das Essen ist fertig.
524440	526440	Das Essen ist fertig.
526440	528440	Das Essen ist fertig.
528440	530440	Das Essen ist fertig.
530440	532440	Das Essen ist fertig.
532440	534440	Das Essen ist fertig.
534440	536440	Das Essen ist fertig.
536440	538440	Das Essen ist fertig.
538440	540440	Das Essen ist fertig.
540440	542440	Das Essen ist fertig.
542440	544440	Das Essen ist fertig.
544440	546440	Das Essen ist fertig.
546440	548440	Das Essen ist fertig.
548440	550440	Musik
550440	552440	Musik
552440	554440	Musik
554440	556440	Musik
556440	558440	Musik
558440	560440	Musik
560440	562440	Musik
562440	564440	Musik
564440	566440	Musik
566440	568440	Musik
568440	570440	Musik
570440	572440	Musik
572440	574440	Musik
574440	576440	Musik
576440	578440	Musik
578440	580440	Musik
580440	582440	Musik
582440	584440	Musik
584440	586440	Musik
586440	588440	Musik
588440	590440	Musik
590440	592440	Musik
592440	594440	Musik
594440	596440	Musik
596440	598440	Musik
598440	600440	Musik
600440	602440	Musik
602440	604440	Musik
634440	636440	Wir haben es geschafft.
636440	638440	Wir haben es geschafft.
638440	640440	Wir haben es geschafft.
640440	642440	Wir haben es geschafft.
642440	644440	Wir haben es geschafft.
644440	646440	Wir haben es geschafft.
646440	648440	Wir haben es geschafft.
648440	650440	Wir haben es geschafft.
650440	652440	Wir haben es geschafft.
652440	654440	Wir haben es geschafft.
654440	656440	Wir haben es geschafft.
656440	658440	Wir haben es geschafft.
658440	660440	Wir haben es geschafft.
660440	662440	Wir haben es geschafft.
662440	664440	Wir haben es geschafft.
664440	666440	Wir haben es geschafft.
666440	668440	Wir haben es geschafft.
668440	670440	Wir haben es geschafft.
670440	672440	Wir haben es geschafft.
672440	674440	Wir haben es geschafft.
674440	676440	Wir haben es geschafft.
676440	678440	Wir haben es geschafft.
678440	680440	Wir haben es geschafft.
680440	682440	Wir haben es geschafft.
682440	684440	Wir haben es geschafft.
684440	686440	Wir haben es geschafft.
686440	688440	Jung.
688440	690440	Jung.
690440	692440	Jung.
692440	694440	Jung.
694440	696440	Jung.
696440	698440	Jung.
698440	700440	Jung.
700440	702440	Jung.
702440	704440	Jung.
704440	706440	Jung.
706440	708440	Jung.
708440	710440	Jung.
710440	712440	Jung.
712440	714440	Jung.
714440	718440	Wenn wir wirklich zusammensitzen, müssen wir mal mit dir reden.
718440	719440	Ja, Papa?
719440	722440	Also, bist du jetzt schon ein großer Junge?
722440	726440	Morgen hast du deinen 16. Geburtstag, Mampf.
726440	731440	Und da haben wir uns dazu entschlossen, dir etwas zu erzählen.
731440	733440	Nein, Nachtisch wird nicht gegessen.
733440	738440	Ach, sei doch nicht immer so klickrig, der ist schon so richtig saftig, sapprig.
738440	742440	Die Mastophanten, das ist eine ausstemmende Art, die dürfen nicht gegessen werden.
742440	743440	Aber lecker!
743440	745440	Nachtisch wird nicht gegessen.
745440	747440	Gut, erst mal nicht.
747440	750440	Aber darüber wollten wir auch gar nicht mit dir reden.
750440	753440	Sondern über was ganz anderes.
753440	755440	Was willst du denn mit mir reden, Papa?
755440	759440	Ei, Vater, dann sagst du ihm jetzt endlich, er ist doch jetzt alt genug.
759440	766440	Also Junge, du wirst es vielleicht nicht glauben, aber du hast nicht immer bei uns gelebt.
766440	772440	Wir haben dich aus einem Kinderheim in Zanarkand adoptiert.
772440	777440	Adoptiert? Ich bin, ihr seid nicht Mama und Papa?
777440	780440	Wir werden immer dein Papa und deine Mama sein.
780440	781440	Genau.
781440	783440	Wir haben dich lieb.
783440	784440	Richtig.
784440	785440	Mampf!
785440	789440	Ja, das haben wir auch schon frech gern.
791440	796440	Ich bin adoptiert? Aber wer sind denn dann meine richtigen Eltern?
796440	798440	Papa, Mama, wer sind denn meine Eltern?
798440	800440	Das ist uns doch egal.
800440	804440	Aber was ist dir eben geahnt von deinen richtigen Eltern?
804440	807440	Das ist dieses Mikrofon.
807440	810440	Das haben wir mit dir zusammengekriegt.
810440	812440	Ein Mikrofon?
812440	815440	Ich weiß gar nicht mehr, was ich glauben soll.
815440	819440	Mama, Papa, Frösche, Nachtisch.
819440	823440	Ich erst mal auf, mein Junge, damit du groß und stark wirst, so wie wir.
823440	827440	Ja, Mama. Ich meine, ja, Gwen.
828440	834440	Der Junge warf sich auf sein Bett und wusste nicht, was er denken sollte, was er noch glauben sollte.
834440	837440	Und dann traf er eine Entscheidung.
837440	841440	Was mache ich denn jetzt? Ich dachte immer, ich hatte doch Eltern.
841440	844440	Papa, Mama. Und jetzt, ich fühle mich so allein.
844440	848440	Ich weiß, ich werde selber meine Eltern suchen.
848440	851440	Was hält mich denn hier noch? Die Quents?
851440	854440	Nein, diese Quents, die haben immer gefressen und gestunken.
854440	857440	Ja, ich hau ab, ich hau ab von hier.
857440	860440	Ach, mein lieber, guter Nachtisch.
860440	863440	Nachtisch, ich muss jetzt gehen.
863440	866440	Es tut mir wirklich leid. Dich werde ich vermissen.
866440	870440	Nachtisch, nein, nein, nein, Nachtisch.
870440	874440	Aua, nicht in die Schenkel reinbeißen, Nachtisch.
874440	877440	Aua.
877440	880440	Och, Nachtisch. Oh, ich muss dich ernten.
880440	884440	Quents, wenn ich nicht mehr hier bin, die werden dich sofort vernaschen.
884440	887440	Ich lasse dich frei. Nachtisch, geh. Geh Nachtisch.
887440	889440	Geh in die Freiheit.
889440	893440	Geh, du musst sonst gehen. Nachtisch, nach draußen, geh.
893440	896440	Nachtisch, jetzt komm. Geh raus.
896440	899440	Geh raus, Nachtisch.
899440	902440	Jetzt ist er endlich fortgelaufen. Hab ihn auch lang genug getreten.
902440	905440	Aber ich glaube, es ist das Beste für ihn.
905440	908440	So, dann werde ich jetzt wohl gehen. In die Ungewissheit.
908440	911440	Ich gehe jetzt nach draußen. Tschüss, Quents.
911440	914440	Tschüss, Papa. Tschüss, Mama.
914440	917440	Wir werden uns sicher irgendwann alle wiedersehen.
917440	920440	Deshalb machte der Junge sich auf den Weg,
920440	923440	an den Ort, wo seine Eltern das letzte Mal gesehen worden waren.
923440	926440	Nach Zanarkand.
938440	941440	Das war's für heute.
941440	944440	Bis zum nächsten Mal.
968440	971440	Untertitel im Auftrag des ZDF, 2021
998440	1002440	Untertitel im Auftrag des ZDF
1028440	1031440	Untertitel im Auftrag des ZDF
1058440	1061440	Untertitel im Auftrag des ZDF
1088440	1091440	Untertitel im Auftrag des ZDF
1091440	1094440	Untertitel im Auftrag des ZDF
1094440	1097440	Untertitel im Auftrag des ZDF
1097440	1100440	Untertitel im Auftrag des ZDF
